query_id,doctor_id,rating,total_reviews,experience_years,consultation_fee,distance_km,is_available,accepts_insurance,hospital_type_encoded,avg_consultation_minutes,fee_within_budget,relevance
2453,DOC0123,3.8,259,17,1700,9.57,1,1,1,17,0,7
2453,DOC0147,4.4,746,19,1600,6.98,1,0,1,24,0,8
2454,DOC0008,4.6,782,11,400,6.47,1,1,0,16,1,9
2454,DOC0022,3.6,711,5,500,8.45,1,0,0,20,1,6
2454,DOC0039,4.1,429,17,1650,10.29,1,0,1,8,0,7
2454,DOC0058,4.3,303,9,1600,9.5,1,1,1,24,0,7
2454,DOC0067,4.5,295,24,1750,8.05,1,1,1,13,0,9
2454,DOC0090,4.0,684,32,950,12.22,1,1,2,12,0,8
2454,DOC0116,4.1,480,28,1750,9.47,1,1,1,14,0,8
2454,DOC0134,3.3,158,25,1650,11.87,0,0,1,22,0,3
2455,DOC0011,4.6,484,27,300,21.45,0,1,0,16,1,9
2455,DOC0028,3.7,584,8,350,11.32,1,0,0,25,1,8
2455,DOC0037,4.4,773,24,800,18.43,1,1,1,10,1,9
2455,DOC0046,3.9,408,8,750,13.39,1,1,1,22,1,9
2455,DOC0065,4.6,629,29,800,21.38,1,1,1,17,1,9
2455,DOC0078,4.3,652,30,500,6.98,0,1,2,17,1,9
2455,DOC0095,3.9,351,7,150,12.25,0,1,0,16,1,7
2455,DOC0113,4.1,525,7,950,23.0,1,1,1,22,1,8
2455,DOC0148,4.5,649,7,900,14.84,1,1,1,24,1,9
2456,DOC0006,4.6,675,17,450,13.4,1,1,0,15,1,9
2456,DOC0016,3.4,239,10,400,15.74,1,1,0,23,1,7
2456,DOC0036,4.6,331,12,1650,11.5,1,1,1,21,0,8
2456,DOC0052,4.3,744,23,1800,18.7,1,0,1,13,0,6
2456,DOC0064,4.4,290,5,1700,7.06,1,1,1,14,0,6
2456,DOC0087,4.0,97,26,950,20.26,0,1,2,15,1,7
2456,DOC0102,3.9,382,24,400,14.85,1,1,0,21,1,9
2456,DOC0118,3.9,416,14,1800,6.54,1,0,1,18,0,6
2456,DOC0123,3.8,259,17,1700,11.71,1,1,1,17,0,7
2456,DOC0147,4.4,746,19,1600,14.74,1,0,1,24,0,7
2457,DOC0014,4.0,151,27,300,20.8,1,1,0,25,1,8
2457,DOC0045,3.7,637,30,1000,11.32,1,1,1,23,0,7
2457,DOC0051,3.8,399,28,900,15.12,0,1,1,18,0,5
2457,DOC0062,3.8,644,21,900,15.19,1,0,1,11,0,5
2457,DOC0114,4.4,500,7,850,16.52,1,0,1,17,0,4
2457,DOC0145,3.8,608,15,950,14.17,0,1,1,18,0,6
2458,DOC0053,3.9,108,17,850,16.04,1,1,1,22,0,5
2458,DOC0068,4.1,113,16,900,10.61,1,1,1,21,0,7
2458,DOC0103,3.7,130,19,200,8.3,1,1,0,25,1,8
2458,DOC0110,4.2,41,12,800,11.69,1,1,1,13,0,6
2458,DOC0149,4.5,49,24,900,13.75,0,1,1,16,0,7
2459,DOC0013,4.8,334,3,200,20.74,1,0,0,15,1,8
2459,DOC0024,3.6,29,32,350,8.19,1,0,0,11,1,8
2459,DOC0057,3.8,333,16,950,16.31,1,0,1,11,1,7
2459,DOC0079,4.0,77,17,400,9.37,1,0,2,19,1,9
2459,DOC0119,3.6,278,5,850,13.98,1,1,1,12,1,7
2459,DOC0131,3.7,389,21,850,9.5,0,1,1,24,1,8
2460,DOC0030,3.6,655,14,350,3.55,1,1,0,15,0,7
2460,DOC0048,4.1,656,10,800,9.63,1,0,1,12,0,6
2460,DOC0073,3.6,541,23,950,7.18,1,0,1,21,0,6
2460,DOC0085,3.8,613,31,500,8.16,1,1,2,12,0,7
2460,DOC0092,3.9,214,4,250,2.74,1,0,0,22,0,6
2460,DOC0115,4.4,98,17,850,8.94,1,1,1,10,0,7
2460,DOC0128,3.9,479,27,950,8.55,1,0,1,10,0,6
2461,DOC0010,4.5,586,17,600,10.09,1,1,0,8,0,9
2461,DOC0021,3.7,618,21,650,18.7,1,1,0,24,0,6
2461,DOC0044,4.7,618,29,2050,17.7,1,1,1,8,0,8
2461,DOC0088,3.6,290,28,1050,22.46,1,1,2,22,0,6
2461,DOC0096,3.6,545,18,550,17.61,1,1,0,22,0,6
2461,DOC0112,4.0,377,23,2000,13.69,1,0,1,12,0,7
2461,DOC0129,3.8,144,19,2050,18.47,0,1,1,21,0,4
2461,DOC0150,4.0,677,18,2200,14.91,1,1,1,23,0,8
2462,DOC0001,4.0,738,19,400,8.3,1,0,0,15,1,9
2462,DOC0026,3.8,138,31,300,9.84,1,0,0,25,1,8
2462,DOC0043,4.3,743,5,1200,9.32,1,1,1,21,0,6
2462,DOC0060,4.0,607,6,1350,12.07,1,0,1,23,0,5
2462,DOC0063,4.3,725,10,1200,6.18,1,0,1,17,0,7
2462,DOC0091,4.1,474,22,350,8.81,1,1,0,15,1,9
2462,DOC0130,3.6,667,22,1300,10.61,1,1,1,15,0,7
2462,DOC0138,4.7,96,11,1300,8.08,1,1,1,20,0,7
2463,DOC0001,4.0,738,19,400,3.56,1,0,0,15,1,9
2463,DOC0026,3.8,138,31,300,10.35,1,0,0,25,1,7
2463,DOC0043,4.3,743,5,1200,15.92,1,1,1,21,0,5
2463,DOC0060,4.0,607,6,1350,5.01,1,0,1,23,0,6
2463,DOC0063,4.3,725,10,1200,14.53,1,0,1,17,0,6
2463,DOC0091,4.1,474,22,350,9.43,1,1,0,15,1,9
2463,DOC0130,3.6,667,22,1300,17.74,1,1,1,15,0,6
2463,DOC0138,4.7,96,11,1300,4.0,1,1,1,20,0,8
2464,DOC0025,3.6,576,31,550,8.4,1,1,0,24,1,9
2464,DOC0050,3.5,97,15,2600,3.86,1,1,1,15,0,7
2464,DOC0089,4.1,45,29,1300,5.73,1,0,2,25,0,7
2464,DOC0106,3.8,517,11,2450,19.67,1,1,1,21,0,5
2464,DOC0141,3.6,140,26,2400,6.9,1,1,1,16,0,7
2465,DOC0075,4.3,515,29,900,16.9,1,1,1,25,1,9
2465,DOC0094,4.0,303,28,400,10.96,1,0,0,12,1,9
2465,DOC0120,3.8,152,23,950,18.17,1,1,1,10,1,7
2465,DOC0121,3.4,776,12,950,13.9,1,1,1,9,1,7
2466,DOC0002,4.2,304,25,150,21.08,1,1,0,18,1,9
2466,DOC0018,3.9,163,9,200,9.08,1,1,0,16,1,8
2466,DOC0041,4.4,581,22,550,14.62,1,0,1,13,1,9
2466,DOC0055,4.1,757,20,350,14.11,1,1,1,25,1,9
2466,DOC0071,4.2,314,23,450,18.08,1,1,1,23,1,9
2466,DOC0081,4.4,314,17,200,6.26,1,1,2,13,1,9
2466,DOC0105,3.5,165,3,100,10.17,1,0,0,8,1,6
2466,DOC0117,4.0,681,6,550,19.56,1,1,1,15,1,8
2466,DOC0126,3.4,481,5,600,15.99,1,1,1,8,1,6
2467,DOC0015,4.3,707,32,300,4.45,1,0,0,22,1,9
2467,DOC0027,3.5,72,9,300,11.05,0,0,0,21,1,5
2467,DOC0033,4.2,640,22,850,12.9,1,0,1,11,0,7
2467,DOC0080,3.8,644,8,400,14.43,1,0,2,15,1,7
2467,DOC0104,3.6,643,30,300,9.94,1,0,0,16,1,8
2467,DOC0124,3.3,534,27,800,14.36,1,0,1,13,0,5
2467,DOC0140,4.3,607,14,850,6.81,0,1,1,19,0,7
2468,DOC0005,4.5,706,23,350,10.78,1,0,0,10,0,8
2468,DOC0020,3.6,485,3,250,8.61,1,0,0,25,0,4
2468,DOC0042,4.0,661,27,950,6.47,1,0,1,22,0,8
2468,DOC0059,4.4,300,14,800,12.91,0,1,1,9,0,6
2468,DOC0072,4.5,584,25,800,3.66,0,1,1,21,0,9
2468,DOC0084,4.0,244,22,550,13.18,1,1,2,16,0,8
2468,DOC0111,3.6,100,30,800,5.16,1,1,1,17,0,7
2468,DOC0122,3.8,205,15,800,7.77,1,1,1,13,0,7
2468,DOC0143,4.8,748,25,750,8.88,1,0,1,13,0,8
2469,DOC0008,4.6,782,11,400,16.01,1,1,0,16,1,9
2469,DOC0022,3.6,711,5,500,10.58,1,0,0,20,1,6
2469,DOC0039,4.1,429,17,1650,19.21,1,0,1,8,0,6
2469,DOC0058,4.3,303,9,1600,7.45,1,1,1,24,0,7
2469,DOC0067,4.5,295,24,1750,20.74,1,1,1,13,0,8
2469,DOC0090,4.0,684,32,950,6.52,1,1,2,12,0,9
2469,DOC0116,4.1,480,28,1750,22.49,1,1,1,14,0,7
2469,DOC0134,3.3,158,25,1650,21.1,0,0,1,22,0,2
2470,DOC0025,3.6,576,31,550,14.57,1,1,0,24,1,9
2470,DOC0050,3.5,97,15,2600,10.33,1,1,1,15,1,8
2470,DOC0089,4.1,45,29,1300,16.83,1,0,2,25,1,8
2470,DOC0106,3.8,517,11,2450,16.41,1,1,1,21,1,8
2470,DOC0141,3.6,140,26,2400,8.69,1,1,1,16,1,9
2471,DOC0004,4.0,697,25,150,12.29,1,1,0,17,1,9
2471,DOC0019,4.4,262,6,150,9.55,1,1,0,23,1,9
2471,DOC0034,3.9,392,3,900,5.65,1,1,1,18,1,8
2471,DOC0066,4.3,468,11,900,2.1,0,1,1,9,1,9
2471,DOC0077,3.7,685,18,550,14.2,0,1,2,18,1,9
2471,DOC0093,3.8,598,4,350,8.81,1,0,0,25,1,7
2471,DOC0132,3.7,64,15,950,6.64,1,1,1,19,1,9
2471,DOC0144,3.9,46,10,950,10.45,1,0,1,19,1,6
2472,DOC0025,3.6,576,31,550,9.31,1,1,0,24,1,9
2472,DOC0050,3.5,97,15,2600,14.64,1,1,1,15,0,6
2472,DOC0089,4.1,45,29,1300,13.98,1,0,2,25,0,6
2472,DOC0106,3.8,517,11,2450,3.26,1,1,1,21,0,7
2472,DOC0141,3.6,140,26,2400,10.66,1,1,1,16,0,6
2473,DOC0004,4.0,697,25,150,15.78,1,1,0,17,1,9
2473,DOC0019,4.4,262,6,150,4.29,1,1,0,23,1,9
2473,DOC0034,3.9,392,3,900,5.22,1,1,1,18,0,6
2473,DOC0066,4.3,468,11,900,8.47,0,1,1,9,0,6
2473,DOC0077,3.7,685,18,550,7.91,0,1,2,18,0,6
2473,DOC0093,3.8,598,4,350,4.76,1,0,0,25,1,7
2473,DOC0132,3.7,64,15,950,6.92,1,1,1,19,0,7
2473,DOC0144,3.9,46,10,950,10.09,1,0,1,19,0,4
2474,DOC0075,4.3,515,29,900,18.45,1,1,1,25,1,9
2474,DOC0094,4.0,303,28,400,9.33,1,0,0,12,1,9
2474,DOC0120,3.8,152,23,950,20.08,1,1,1,10,1,7
2474,DOC0121,3.4,776,12,950,17.22,1,1,1,9,1,6
2475,DOC0014,4.0,151,27,300,11.33,1,1,0,25,1,9
2475,DOC0045,3.7,637,30,1000,11.02,1,1,1,23,0,7
2475,DOC0051,3.8,399,28,900,5.92,0,1,1,18,0,7
2475,DOC0062,3.8,644,21,900,12.17,1,0,1,11,0,6
2475,DOC0114,4.4,500,7,850,13.92,1,0,1,17,0,5
2475,DOC0145,3.8,608,15,950,4.54,0,1,1,18,0,7
2476,DOC0010,4.5,586,17,600,12.65,1,1,0,8,1,9
2476,DOC0021,3.7,618,21,650,4.11,1,1,0,24,1,9
2476,DOC0044,4.7,618,29,2050,5.09,1,1,1,8,0,9
2476,DOC0088,3.6,290,28,1050,8.76,1,1,2,22,1,9
2476,DOC0096,3.6,545,18,550,3.67,1,1,0,22,1,9
2476,DOC0112,4.0,377,23,2000,8.04,1,0,1,12,0,7
2476,DOC0129,3.8,144,19,2050,7.04,0,1,1,21,0,5
2476,DOC0150,4.0,677,18,2200,7.76,1,1,1,23,0,8
2477,DOC0031,4.3,428,29,950,6.42,1,1,1,10,1,9
2477,DOC0049,3.4,755,27,850,12.34,0,1,1,13,1,7
2477,DOC0082,3.9,329,25,400,6.91,1,0,2,20,1,9
2477,DOC0097,3.9,510,12,250,4.6,1,1,0,21,1,9
2477,DOC0108,3.9,355,27,800,11.16,0,0,1,23,1,7
2477,DOC0127,4.5,751,5,850,8.06,1,0,1,12,1,8
2477,DOC0146,4.2,675,7,950,10.07,1,1,1,12,1,8
2478,DOC0006,4.6,675,17,450,13.86,1,1,0,15,1,9
2478,DOC0016,3.4,239,10,400,1.26,1,1,0,23,1,9
2478,DOC0036,4.6,331,12,1650,9.23,1,1,1,21,0,8
2478,DOC0052,4.3,744,23,1800,8.89,1,0,1,13,0,7
2478,DOC0064,4.4,290,5,1700,11.39,1,1,1,14,0,6
2478,DOC0087,4.0,97,26,950,3.76,0,1,2,15,1,9
2478,DOC0102,3.9,382,24,400,2.35,1,1,0,21,1,9
2478,DOC0118,3.9,416,14,1800,13.08,1,0,1,18,0,5
2478,DOC0123,3.8,259,17,1700,11.08,1,1,1,17,0,7
2478,DOC0147,4.4,746,19,1600,7.26,1,0,1,24,0,7
2479,DOC0014,4.0,151,27,300,10.08,1,1,0,25,1,9
2479,DOC0045,3.7,637,30,1000,11.74,1,1,1,23,1,9
2479,DOC0051,3.8,399,28,900,4.73,0,1,1,18,1,9
2479,DOC0062,3.8,644,21,900,12.42,1,0,1,11,1,9
2479,DOC0114,4.4,500,7,850,14.17,1,0,1,17,1,8
2479,DOC0145,3.8,608,15,950,3.26,0,1,1,18,1,9
2480,DOC0003,4.4,407,22,200,11.36,0,1,0,17,1,9
2480,DOC0035,4.0,587,19,850,5.86,0,1,1,21,0,8
2480,DOC0054,4.2,206,3,900,10.51,1,0,1,19,0,5
2480,DOC0061,3.7,251,10,800,6.11,1,0,1,20,0,6
2480,DOC0100,4.1,445,29,250,3.82,1,1,0,18,0,9
2480,DOC0137,4.2,456,13,900,6.88,1,0,1,22,0,7
2481,DOC0004,4.0,697,25,150,18.54,1,1,0,17,1,9
2481,DOC0019,4.4,262,6,150,12.28,1,1,0,23,1,9
2481,DOC0034,3.9,392,3,900,3.73,1,1,1,18,1,9
2481,DOC0066,4.3,468,11,900,4.27,0,1,1,9,1,9
2481,DOC0077,3.7,685,18,550,16.66,0,1,2,18,1,8
2481,DOC0093,3.8,598,4,350,12.06,1,0,0,25,1,7
2481,DOC0132,3.7,64,15,950,2.27,1,1,1,19,1,9
2481,DOC0144,3.9,46,10,950,15.63,1,0,1,19,1,6
2482,DOC0008,4.6,782,11,400,6.53,1,1,0,16,1,9
2482,DOC0022,3.6,711,5,500,10.56,1,0,0,20,1,6
2482,DOC0039,4.1,429,17,1650,17.52,1,0,1,8,0,6
2482,DOC0058,4.3,303,9,1600,2.77,1,1,1,24,0,9
2482,DOC0067,4.5,295,24,1750,16.81,1,1,1,13,0,8
2482,DOC0090,4.0,684,32,950,10.63,1,1,2,12,0,8
2482,DOC0116,4.1,480,28,1750,18.43,1,1,1,14,0,7
2482,DOC0134,3.3,158,25,1650,19.43,0,0,1,22,0,2
2483,DOC0005,4.5,706,23,350,14.51,1,0,0,10,0,8
2483,DOC0020,3.6,485,3,250,9.07,1,0,0,25,0,4
2483,DOC0042,4.0,661,27,950,17.73,1,0,1,22,0,6
2483,DOC0059,4.4,300,14,800,5.97,0,1,1,9,0,7
2483,DOC0072,4.5,584,25,800,19.11,0,1,1,21,0,7
2483,DOC0084,4.0,244,22,550,5.37,1,1,2,16,0,9
2483,DOC0111,3.6,100,30,800,20.86,1,1,1,17,0,5
2483,DOC0122,3.8,205,15,800,19.64,1,1,1,13,0,6
2483,DOC0143,4.8,748,25,750,8.78,1,0,1,13,0,8
2484,DOC0006,4.6,675,17,450,13.16,1,1,0,15,1,9
2484,DOC0016,3.4,239,10,400,0.58,1,1,0,23,1,9
2484,DOC0036,4.6,331,12,1650,9.06,1,1,1,21,1,9
2484,DOC0052,4.3,744,23,1800,8.46,1,0,1,13,1,9
2484,DOC0064,4.4,290,5,1700,10.96,1,1,1,14,1,8
2484,DOC0087,4.0,97,26,950,4.13,0,1,2,15,1,9
2484,DOC0102,3.9,382,24,400,1.63,1,1,0,21,1,9
2484,DOC0118,3.9,416,14,1800,12.67,1,0,1,18,1,7
2484,DOC0123,3.8,259,17,1700,10.95,1,1,1,17,1,9
2484,DOC0147,4.4,746,19,1600,6.61,1,0,1,24,1,9
2485,DOC0002,4.2,304,25,150,3.4,1,1,0,18,1,9
2485,DOC0018,3.9,163,9,200,9.5,1,1,0,16,1,8
2485,DOC0041,4.4,581,22,550,13.52,1,0,1,13,1,9
2485,DOC0055,4.1,757,20,350,7.1,1,1,1,25,1,9
2485,DOC0071,4.2,314,23,450,11.65,1,1,1,23,1,9
2485,DOC0081,4.4,314,17,200,12.13,1,1,2,13,1,9
2485,DOC0105,3.5,165,3,100,8.43,1,0,0,8,1,6
2485,DOC0117,4.0,681,6,550,13.08,1,1,1,15,1,9
2485,DOC0126,3.4,481,5,600,15.23,1,1,1,8,1,6
2486,DOC0015,4.3,707,32,300,17.6,1,0,0,22,1,9
2486,DOC0027,3.5,72,9,300,4.94,0,0,0,21,1,7
2486,DOC0033,4.2,640,22,850,7.84,1,0,1,11,1,9
2486,DOC0080,3.8,644,8,400,6.63,1,0,2,15,1,9
2486,DOC0104,3.6,643,30,300,5.89,1,0,0,16,1,9
2486,DOC0124,3.3,534,27,800,9.28,1,0,1,13,1,7
2486,DOC0140,4.3,607,14,850,11.3,0,1,1,19,1,8
2487,DOC0011,4.6,484,27,300,14.68,0,1,0,16,1,9
2487,DOC0028,3.7,584,8,350,1.93,1,0,0,25,1,9
2487,DOC0037,4.4,773,24,800,8.07,1,1,1,10,1,9
2487,DOC0046,3.9,408,8,750,10.23,1,1,1,22,1,8
2487,DOC0065,4.6,629,29,800,10.63,1,1,1,17,1,9
2487,DOC0078,4.3,652,30,500,4.9,0,1,2,17,1,9
2487,DOC0095,3.9,351,7,150,2.93,0,1,0,16,1,9
2487,DOC0113,4.1,525,7,950,12.25,1,1,1,22,0,6
2487,DOC0148,4.5,649,7,900,8.29,1,1,1,24,0,7
2488,DOC0004,4.0,697,25,150,7.54,1,1,0,17,1,9
2488,DOC0019,4.4,262,6,150,6.26,1,1,0,23,1,9
2488,DOC0034,3.9,392,3,900,13.28,1,1,1,18,0,5
2488,DOC0066,4.3,468,11,900,13.08,0,1,1,9,0,6
2488,DOC0077,3.7,685,18,550,7.44,0,1,2,18,1,8
2488,DOC0093,3.8,598,4,350,5.51,1,0,0,25,1,8
2488,DOC0132,3.7,64,15,950,15.22,1,1,1,19,0,5
2488,DOC0144,3.9,46,10,950,1.09,1,0,1,19,0,6
2489,DOC0006,4.6,675,17,450,4.44,1,1,0,15,0,9
2489,DOC0016,3.4,239,10,400,15.6,1,1,0,23,0,4
2489,DOC0036,4.6,331,12,1650,17.38,1,1,1,21,0,7
2489,DOC0052,4.3,744,23,1800,12.88,1,0,1,13,0,7
2489,DOC0064,4.4,290,5,1700,14.09,1,1,1,14,0,6
2489,DOC0087,4.0,97,26,950,18.54,0,1,2,15,0,5
2489,DOC0102,3.9,382,24,400,14.49,1,1,0,21,0,7
2489,DOC0118,3.9,416,14,1800,14.93,1,0,1,18,0,5
2489,DOC0123,3.8,259,17,1700,18.69,1,1,1,17,0,6
2489,DOC0147,4.4,746,19,1600,10.45,1,0,1,24,0,7
2490,DOC0002,4.2,304,25,150,7.03,1,1,0,18,1,9
2490,DOC0018,3.9,163,9,200,6.07,1,1,0,16,1,8
2490,DOC0041,4.4,581,22,550,10.33,1,0,1,13,0,7
2490,DOC0055,4.1,757,20,350,7.05,1,1,1,25,0,8
2490,DOC0071,4.2,314,23,450,9.33,1,1,1,23,0,8
2490,DOC0081,4.4,314,17,200,9.43,1,1,2,13,1,9
2490,DOC0105,3.5,165,3,100,4.97,1,0,0,8,1,7
2490,DOC0117,4.0,681,6,550,10.97,1,1,1,15,0,6
2490,DOC0126,3.4,481,5,600,12.16,1,1,1,8,0,4
2491,DOC0008,4.6,782,11,400,5.83,1,1,0,16,1,9
2491,DOC0022,3.6,711,5,500,7.78,1,0,0,20,1,7
2491,DOC0039,4.1,429,17,1650,10.95,1,0,1,8,1,9
2491,DOC0058,4.3,303,9,1600,8.0,1,1,1,24,1,9
2491,DOC0067,4.5,295,24,1750,9.21,1,1,1,13,1,9
2491,DOC0090,4.0,684,32,950,11.18,1,1,2,12,1,9
2491,DOC0116,4.1,480,28,1750,10.72,1,1,1,14,1,9
2491,DOC0134,3.3,158,25,1650,12.66,0,0,1,22,1,6
2492,DOC0009,4.5,132,7,300,10.28,1,1,0,13,1,9
2492,DOC0017,3.4,766,24,250,4.36,0,1,0,11,1,9
2492,DOC0032,4.6,138,13,1000,12.54,1,1,1,16,1,9
2492,DOC0047,3.5,73,11,950,4.15,1,0,1,19,1,7
2492,DOC0069,3.9,798,25,900,13.27,1,0,1,22,1,8
2492,DOC0086,4.2,563,7,550,4.68,1,1,2,16,1,9
2492,DOC0098,3.8,87,13,300,4.03,0,1,0,25,1,8
2492,DOC0107,3.6,245,6,800,15.03,1,1,1,9,1,6
2492,DOC0133,3.9,360,26,900,14.5,0,1,1,19,1,8
2492,DOC0136,4.3,764,11,950,3.52,1,1,1,21,1,9
2493,DOC0003,4.4,407,22,200,18.59,0,1,0,17,1,9
2493,DOC0035,4.0,587,19,850,3.21,0,1,1,21,0,8
2493,DOC0054,4.2,206,3,900,19.1,1,0,1,19,0,4
2493,DOC0061,3.7,251,10,800,4.49,1,0,1,20,0,6
2493,DOC0100,4.1,445,29,250,11.67,1,1,0,18,1,9
2493,DOC0137,4.2,456,13,900,15.42,1,0,1,22,0,5
2494,DOC0025,3.6,576,31,550,8.25,1,1,0,24,1,9
2494,DOC0050,3.5,97,15,2600,16.19,1,1,1,15,0,5
2494,DOC0089,4.1,45,29,1300,12.27,1,0,2,25,0,6
2494,DOC0106,3.8,517,11,2450,6.71,1,1,1,21,0,7
2494,DOC0141,3.6,140,26,2400,12.92,1,1,1,16,0,6
2495,DOC0014,4.0,151,27,300,19.48,1,1,0,25,1,9
2495,DOC0045,3.7,637,30,1000,6.69,1,1,1,23,1,9
2495,DOC0051,3.8,399,28,900,15.78,0,1,1,18,1,8
2495,DOC0062,3.8,644,21,900,10.9,1,0,1,11,1,9
2495,DOC0114,4.4,500,7,850,12.03,1,0,1,17,1,8
2495,DOC0145,3.8,608,15,950,13.59,0,1,1,18,1,9
2496,DOC0031,4.3,428,29,950,9.25,1,1,1,10,1,9
2496,DOC0049,3.4,755,27,850,17.78,0,1,1,13,1,7
2496,DOC0082,3.9,329,25,400,18.58,1,0,2,20,1,8
2496,DOC0097,3.9,510,12,250,13.15,1,1,0,21,1,9
2496,DOC0108,3.9,355,27,800,4.34,0,0,1,23,1,9
2496,DOC0127,4.5,751,5,850,9.48,1,0,1,12,1,9
2496,DOC0146,4.2,675,7,950,13.74,1,1,1,12,1,9
2497,DOC0031,4.3,428,29,950,10.39,1,1,1,10,0,8
2497,DOC0049,3.4,755,27,850,6.58,0,1,1,13,0,6
2497,DOC0082,3.9,329,25,400,8.76,1,0,2,20,0,6
2497,DOC0097,3.9,510,12,250,4.45,1,1,0,21,0,7
2497,DOC0108,3.9,355,27,800,11.35,0,0,1,23,0,5
2497,DOC0127,4.5,751,5,850,12.26,1,0,1,12,0,6
2497,DOC0146,4.2,675,7,950,2.57,1,1,1,12,0,8
2498,DOC0002,4.2,304,25,150,16.01,1,1,0,18,1,9
2498,DOC0018,3.9,163,9,200,6.48,1,1,0,16,1,9
2498,DOC0041,4.4,581,22,550,14.7,1,0,1,13,1,9
2498,DOC0055,4.1,757,20,350,8.33,1,1,1,25,1,9
2498,DOC0071,4.2,314,23,450,16.91,1,1,1,23,1,9
2498,DOC0081,4.4,314,17,200,1.81,1,1,2,13,1,9
2498,DOC0105,3.5,165,3,100,7.21,1,0,0,8,1,6
2498,DOC0117,4.0,681,6,550,18.61,1,1,1,15,1,8
2498,DOC0126,3.4,481,5,600,16.49,1,1,1,8,1,6
2499,DOC0004,4.0,697,25,150,7.99,1,1,0,17,1,9
2499,DOC0019,4.4,262,6,150,5.42,1,1,0,23,1,9
2499,DOC0034,3.9,392,3,900,12.41,1,1,1,18,1,8
2499,DOC0066,4.3,468,11,900,12.33,0,1,1,9,1,9
2499,DOC0077,3.7,685,18,550,7.0,0,1,2,18,1,9
2499,DOC0093,3.8,598,4,350,4.63,1,0,0,25,1,8
2499,DOC0132,3.7,64,15,950,14.35,1,1,1,19,1,9
2499,DOC0144,3.9,46,10,950,1.17,1,0,1,19,1,9
2500,DOC0031,4.3,428,29,950,0.96,1,1,1,10,1,9
2500,DOC0049,3.4,755,27,850,15.32,0,1,1,13,1,7
2500,DOC0082,3.9,329,25,400,12.0,1,0,2,20,1,9
2500,DOC0097,3.9,510,12,250,7.62,1,1,0,21,1,9
2500,DOC0108,3.9,355,27,800,5.89,0,0,1,23,1,9
2500,DOC0127,4.5,751,5,850,2.9,1,0,1,12,1,9
2500,DOC0146,4.2,675,7,950,11.9,1,1,1,12,1,9
2501,DOC0014,4.0,151,27,300,6.46,1,1,0,25,0,8
2501,DOC0045,3.7,637,30,1000,17.22,1,1,1,23,0,6
2501,DOC0051,3.8,399,28,900,2.6,0,1,1,18,0,8
2501,DOC0062,3.8,644,21,900,16.52,1,0,1,11,0,5
2501,DOC0114,4.4,500,7,850,18.14,1,0,1,17,0,4
2501,DOC0145,3.8,608,15,950,4.49,0,1,1,18,0,7
2502,DOC0002,4.2,304,25,150,9.2,1,1,0,18,1,9
2502,DOC0018,3.9,163,9,200,4.81,1,1,0,16,1,9
2502,DOC0041,4.4,581,22,550,12.51,1,0,1,13,1,9
2502,DOC0055,4.1,757,20,350,3.77,1,1,1,25,1,9
2502,DOC0071,4.2,314,23,450,12.87,1,1,1,23,1,9
2502,DOC0081,4.4,314,17,200,5.77,1,1,2,13,1,9
2502,DOC0105,3.5,165,3,100,4.24,1,0,0,8,1,7
2502,DOC0117,4.0,681,6,550,14.61,1,1,1,15,1,9
2502,DOC0126,3.4,481,5,600,14.46,1,1,1,8,1,7
2503,DOC0075,4.3,515,29,900,6.5,1,1,1,25,0,9
2503,DOC0094,4.0,303,28,400,6.72,1,0,0,12,1,9
2503,DOC0120,3.8,152,23,950,8.0,1,1,1,10,0,6
2503,DOC0121,3.4,776,12,950,10.22,1,1,1,9,0,5
2504,DOC0025,3.6,576,31,550,14.12,1,1,0,24,1,9
2504,DOC0050,3.5,97,15,2600,20.59,1,1,1,15,1,7
2504,DOC0089,4.1,45,29,1300,18.64,1,0,2,25,1,8
2504,DOC0106,3.8,517,11,2450,3.09,1,1,1,21,1,9
2504,DOC0141,3.6,140,26,2400,16.69,1,1,1,16,1,8
2505,DOC0015,4.3,707,32,300,5.87,1,0,0,22,1,9
2505,DOC0027,3.5,72,9,300,6.95,0,0,0,21,1,7
2505,DOC0033,4.2,640,22,850,11.81,1,0,1,11,1,9
2505,DOC0080,3.8,644,8,400,9.69,1,0,2,15,1,8
2505,DOC0104,3.6,643,30,300,5.89,1,0,0,16,1,9
2505,DOC0124,3.3,534,27,800,13.64,1,0,1,13,1,7
2505,DOC0140,4.3,607,14,850,2.08,0,1,1,19,1,9
2506,DOC0002,4.2,304,25,150,25.24,1,1,0,18,1,9
2506,DOC0018,3.9,163,9,200,12.97,1,1,0,16,1,7
2506,DOC0041,4.4,581,22,550,10.89,1,0,1,13,0,7
2506,DOC0055,4.1,757,20,350,21.18,1,1,1,25,0,7
2506,DOC0071,4.2,314,23,450,15.32,1,1,1,23,0,7
2506,DOC0081,4.4,314,17,200,14.12,1,1,2,13,1,9
2506,DOC0105,3.5,165,3,100,13.81,1,0,0,8,1,6
2506,DOC0117,4.0,681,6,550,16.01,1,1,1,15,0,5
2506,DOC0126,3.4,481,5,600,10.88,1,1,1,8,0,4
2507,DOC0011,4.6,484,27,300,17.19,0,1,0,16,1,9
2507,DOC0028,3.7,584,8,350,10.48,1,0,0,25,1,8
2507,DOC0037,4.4,773,24,800,2.06,1,1,1,10,1,9
